DateTime,Entries,UniqueIPs
1490374341,12193,12655
1490375310,12205,12666
1490376255,12203,12664
1490376745,12197,12658
1490377225,12210,12669
1490377502,12283,12745
1490378187,12274,12736
1490378671,12269,12731
1490379159,12257,12720
1490380115,12278,12731
1490381066,12268,12718
1490381103,12331,12781
1490382125,12341,12789
1490382515,12355,12803
1490383220,12360,12808
1490384184,12348,12795
1490384448,12355,12803
1490384724,12438,12889
1490385144,12439,12887
1490386095,12426,12874
1490386360,12445,12894
1490387061,12451,12899
1490388023,12442,12899
1490388264,12460,12918
1490388323,12524,12983
1490388975,12506,12966
1490389951,12521,12980
1490390191,12524,12983
1490390894,12515,12973
1490391852,12553,13016
1490392114,12615,13079
1490392899,12650,13117
1490394020,12678,13146
1490395002,12681,13149
1490395523,12755,13223
1490395987,12748,13215
1490396925,12767,13241
1490397866,12787,13262
1490398829,12782,13257
1490399123,12859,13336
1490399808,12848,13325
1490400764,12869,13345
1490401708,12859,13332
1490402664,12863,13335
1490402723,10380,10793
1490403726,10357,10770
1490404823,10366,10782
1490405560,10359,10774
1490405798,10354,10767
1490406323,10470,10884
1490406759,10469,10877
1490407470,10474,10881
1490407703,10471,10879
1490408667,10479,10889
1490409615,10483,10900
1490409923,10540,10959
1490410581,10507,10927
1490411314,10497,10920
1490411554,10500,10926
1490412499,10478,10901
1490413241,10477,10899
1490413449,10467,10892
1490413523,10562,10989
1490414505,10538,10960
1490415149,10530,10951
1490415625,10532,10949
1490416598,10514,10930
1490417050,10512,10927
1490417123,10580,10998
1490417539,10567,10983
1490418503,10551,10965
1490418982,10557,10972
1490419470,10545,10959
1490420417,10548,10967
1490420723,10647,11068
1490421385,10626,11051
1490422368,10686,11116
1490422868,10667,11096
1490423315,10752,11188
1490424264,10766,11201
1490424323,10854,11291
1490425315,10873,11303
1490426412,10888,11323
1490427383,10886,11325
1490427923,10998,11439
1490428338,11022,11462
1490428594,11019,11456
1490429304,11004,11445
1490430265,11018,11461
1490430518,11006,11449
1490431213,11015,11457
1490431523,11106,11550
1490432183,11094,11540
1490432628,11090,11536
1490433139,11106,11551
1490434124,11095,11540
1490434606,11090,11536
1490435054,11094,11539
1490435123,11201,11647
1490436092,11184,11629
1490436525,11187,11631
1490436995,11185,11627
1490437961,11196,11645
1490438426,11194,11643
1490438917,11289,11736
1490439866,11258,11706
1490440351,11255,11702
1490440840,11253,11705
1490441812,11270,11724
1490442280,11270,11723
1490442323,11362,11816
1490442752,11358,11814
1490443706,11371,11824
1490444186,11375,11828
1490444663,11375,11830
1490445615,11368,11823
1490446107,11436,11893
1490446580,11413,11872
1490447564,11410,11864
1490448044,11419,11873
1490448506,11416,11872
1490449462,11409,11862
1490449523,11561,12017
1490449960,11560,12017
1490450511,11581,12036
1490451618,11580,12035
1490451871,11592,12049
1490452603,11569,12025
1490453123,11647,12106
1490453577,11645,12103
1490453792,11641,12100
1490454498,11631,12093
1490455477,11625,12083
1490455710,11628,12086
1490456417,11646,12106
1490456723,11715,12178
1490457385,11698,12159
1490457721,11693,12154
1490458344,11709,12166
1490459301,11746,12201
1490459807,11741,12196
1490460274,11735,12190
1490460323,11832,12288
1490461314,11840,12298
1490461727,11850,12308
1490462418,11847,12307
1490463429,11835,12293
1490463867,11837,12296
1490463923,11954,12414
1490464357,11963,12423
1490465297,11939,12399
1490465776,11949,12409
1490466265,11944,12404
1490467221,11934,12395
1490467701,12051,12536
1490468178,12044,12524
1490469154,12035,12516
1490469624,12040,12521
1490470097,12055,12539
1490471058,12051,12538
1490471124,12171,12692
1490471867,12168,12689
1490472285,12183,12704
1490473240,12184,12709
1490473713,12172,12697
1490474195,12181,12708
1490474723,12283,12840
1490475166,12279,12840
1490475734,12276,12839
1490476120,12265,12829
1490477066,12277,12842
1490477559,12274,12840
1490478035,12273,12843
1490478323,12342,12925
1490478998,12328,12911
1490479484,12321,12904
1490479956,12316,12898
1490480916,12315,12899
1490481408,12312,12896
1490481872,12303,12887
1490481923,12357,12958
1490482919,12350,12952
1490483321,12350,12952
1490484031,12354,12957
1490484976,12341,12942
1490485243,12340,12939
1490485523,12391,12998
1490485948,12392,12999
1490486910,12396,13005
1490487155,12402,13011
1490487854,12395,13003
1490488818,12405,13011
1490489124,10443,11025
1490489791,10441,11023
1490490750,10434,11016
1490490988,10428,11010
1490491727,10428,11011
1490492673,10422,11004
1490492905,10486,11074
1490493703,10462,11049
1490494846,10484,11072
1490495797,10468,11058
